search_id,user_id,search_query,searched_movie_id,clicked_movie_id,search_timestamp,result_rank
1240,169,Twelve Monkeys,32,32.0,2026-04-09 20:21:14,5
1241,169,Scooby-Doo 2: Monsters Unleashed,7369,,2026-04-20 06:00:56,6
1242,170,Beverly Hills Cop III,420,420.0,2026-02-25 05:20:54,2
1243,170,Identity,6323,,2026-08-04 15:04:28,9
1244,170,Iron Man 2,77561,77561.0,2026-07-26 23:12:53,1
1245,170,Bicycle Thieves,3089,,2025-12-06 04:58:22,9
1246,170,"Wackness, The",60293,60293.0,2026-07-14 11:52:20,6
1247,170,Center Stage,3594,,2025-11-09 13:09:30,9
1248,170,M,1260,,2026-02-13 02:19:52,6
1249,171,Stand by Me,1259,1259.0,2025-12-06 04:37:14,3
1250,171,Idiocracy,47997,,2025-11-08 04:09:07,6
1251,171,Best in Show,3911,,2025-10-26 16:27:34,7
1252,171,"Shadow, The",533,,2025-11-27 16:53:56,3
1253,171,Zombieland,71535,71535.0,2026-07-20 12:30:43,1
1254,172,Fantastic Four,34150,,2026-08-07 10:37:04,4
1255,172,"Sound of Music, The",1035,,2026-08-23 11:13:23,5
1256,172,Raiders of the Lost Ark,1198,,2026-07-19 14:48:35,6
1257,172,Ghost World,4641,,2026-02-19 10:03:10,10
1258,172,"Others, The",4720,4720.0,2026-05-05 18:38:47,1
1259,172,Invasion of the Body Snatchers,2664,2664.0,2025-10-02 10:44:37,1
1260,172,"Abyss, The",1127,1127.0,2025-10-13 07:52:09,7
1261,172,Gone with the Wind,920,,2025-12-05 17:26:17,10
1262,172,What Women Want,4018,4018.0,2026-01-10 07:31:43,5
1263,172,"I, Robot",8644,,2026-05-21 07:21:45,7
1264,172,Romancing the Stone,2406,2406.0,2025-10-15 15:06:58,1
1265,172,"Cabin in the Woods, The",93840,93840.0,2025-10-30 17:04:13,2
1266,172,Pan's Labyrinth,48394,,2026-04-11 02:23:21,5
1267,173,"Beautiful Mind, A",4995,4995.0,2025-12-25 20:38:44,3
1268,173,Easy A,80549,,2025-11-09 05:22:41,10
1269,173,Fearless,448,448.0,2026-05-11 14:49:20,4
1270,173,Persepolis,55442,,2026-05-30 07:48:56,9
1271,173,Batman,592,,2025-11-23 04:05:19,3
1272,173,Old Yeller,1012,1012.0,2026-04-02 13:32:24,1
1273,173,True Grit,82459,82459.0,2025-10-03 18:39:06,8
1274,174,Ringu,6242,6242.0,2026-05-21 03:58:11,8
1275,174,Strange Days,198,198.0,2026-02-28 06:49:36,7
1276,174,That's Entertainment,8998,,2026-03-06 00:56:06,10
1277,174,"Patriot, The",3753,,2025-12-26 22:19:50,7
1278,174,West Side Story,1947,1947.0,2026-08-19 18:05:30,6
1279,174,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,48385,48385.0,2026-01-02 06:12:14,6
1280,174,"Manchurian Candidate, The",1267,1267.0,2026-04-02 17:36:49,3
1281,174,Dunston Checks In,87,87.0,2026-07-06 18:37:38,3
1282,174,Apollo 13,150,150.0,2026-03-25 23:40:14,7
1283,174,"Magnificent Seven, The",4327,4327.0,2026-08-14 10:08:15,3
1284,174,When Harry Met Sally...,1307,,2026-01-19 00:50:29,6
1285,174,Star Trek,68358,68358.0,2026-01-20 09:19:28,4
1286,174,Harry Potter and the Deathly Hallows: Part 1,81834,,2026-03-21 00:47:27,4
1287,174,Four Rooms,18,18.0,2026-08-27 08:40:48,1
1288,175,"Fly, The",2455,2455.0,2026-03-11 00:20:38,3
1289,175,Boogie Nights,1673,1673.0,2025-09-12 03:18:42,8
1290,175,Rush Hour 3,54648,,2026-01-15 03:22:47,10
1291,175,Inland Empire,49932,,2026-04-15 17:16:59,8
1292,175,Chopping Mall,2614,2614.0,2026-06-14 02:54:37,6
1293,175,What's Eating Gilbert Grape,337,,2025-10-04 01:34:28,8
1294,175,"Little Rascals, The",575,,2026-07-09 05:03:03,9
1295,176,"Princess Bride, The",1197,,2025-12-29 15:49:29,6
1296,176,"Man Who Came to Dinner, The",8331,,2026-08-07 01:06:27,8
1297,176,"A-Team, The",78469,78469.0,2025-12-09 23:51:30,5
1298,177,Three Wishes,201,201.0,2026-02-27 05:02:49,3
1299,177,Silent Running,5410,,2026-01-28 06:00:48,10
1300,177,Futurama: Bender's Big Score,56251,,2026-04-14 16:31:03,2
1301,177,"Extraordinary Adventures of Adèle Blanc-Sec, The",79895,79895.0,2026-06-15 06:08:53,7
1302,177,"Mask, The",367,367.0,2025-11-04 05:54:38,6
1303,177,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,750,,2026-07-11 10:01:23,10
1304,177,21,58803,58803.0,2026-03-28 16:47:18,4
1305,177,Cold Mountain,7162,7162.0,2026-08-14 22:50:42,1
1306,177,Treasure Planet,5882,,2026-07-18 18:00:25,10
1307,177,Baby Boom,4080,4080.0,2026-03-28 10:51:59,9
1308,177,Barcelona,417,417.0,2025-10-06 21:27:11,5
1309,178,Alien: Resurrection,1690,,2026-08-07 07:35:58,7
1310,178,Sherlock Holmes: A Game of Shadows,91542,91542.0,2026-06-07 18:30:58,3
1311,178,National Lampoon's Van Wilder,5283,5283.0,2025-11-13 20:23:37,3
1312,178,"Road Warrior, The",3703,3703.0,2026-03-20 08:08:20,4
1313,178,Jackass Number Two,48322,48322.0,2026-01-27 22:54:25,5
1314,178,Outbreak,292,292.0,2026-03-30 03:46:07,5
1315,178,Trainwreck,134393,134393.0,2025-12-12 17:51:00,5
1316,178,"Officer and a Gentleman, An",4041,4041.0,2025-12-06 08:23:54,1
1317,178,"Way of the Dragon, The",4444,4444.0,2026-01-31 13:43:02,7
1318,178,X-Men,3793,3793.0,2025-12-31 06:08:09,6
1319,178,Batman Begins,33794,,2026-08-26 06:19:52,7
1320,179,Wallace & Gromit: The Wrong Trousers,1148,1148.0,2026-08-12 14:30:04,2
1321,179,"Net, The",185,185.0,2026-05-17 17:17:40,1
1322,179,Sleeper,1077,1077.0,2026-01-04 18:05:45,1
1323,179,Fantastic Voyage,3927,,2026-04-01 12:22:52,6
1324,179,Mean Girls,7451,7451.0,2026-08-23 17:47:21,6
1325,180,Batman Begins,33794,33794.0,2025-12-03 17:26:51,1
1326,180,2001: A Space Odyssey,924,924.0,2026-07-07 15:32:43,1
1327,180,Godzilla,1882,,2026-08-04 08:39:35,6
1328,180,Ghost in the Shell,741,,2026-03-02 07:30:05,8
1329,180,Miami Vice,47044,47044.0,2026-03-18 02:24:29,1
1330,180,Casablanca,912,,2026-05-18 09:40:52,6
1331,180,Outbreak,292,,2026-05-21 11:05:08,7
1332,180,Happy Gilmore,104,104.0,2026-06-30 00:08:39,5
1333,180,Raiders of the Lost Ark,1198,,2026-01-31 15:36:05,2
1334,180,Coming Home,3724,3724.0,2025-11-26 15:22:41,7
1335,180,Another Stakeout,415,,2026-08-09 18:18:50,3
1856,248,Coyote Ugly,3825,,2026-09-06 13:24:58,7
1336,180,Beauty of the Day,154,154.0,2026-09-08 04:57:17,3
1337,180,Hush,1798,,2026-05-28 16:37:23,4
1338,181,Blood Diamond,49530,49530.0,2026-04-18 16:00:34,8
1339,181,Firewalker,2477,2477.0,2025-10-21 08:58:32,7
1340,181,"Lion King, The",364,364.0,2026-08-27 08:36:42,4
1341,181,Valmont,5646,5646.0,2025-09-18 10:36:30,5
1342,181,"Outsiders, The",2114,2114.0,2026-07-23 20:37:39,4
1343,181,Bed of Roses,74,74.0,2026-06-09 21:52:47,4
1344,181,Fargo,608,608.0,2026-03-25 06:40:46,2
1345,181,Platoon,1090,,2026-02-18 17:31:10,8
1346,181,"Killer, The",1218,1218.0,2025-10-22 06:17:59,7
1347,181,Up,68954,,2026-06-07 07:21:16,8
1348,182,"Monsters, Inc.",4886,,2025-10-07 19:06:22,9
1349,182,Tommy Boy,333,,2026-04-14 09:36:03,6
1350,182,"Ring, The",5679,,2025-09-09 11:15:50,7
1351,182,Half Nelson,47423,,2026-07-29 08:25:50,7
1352,182,Modern Times,3462,,2026-07-14 19:08:54,10
1353,182,"Mask, The",367,,2025-12-04 04:25:00,7
1354,182,"Thin Red Line, The",2427,,2026-04-29 01:45:18,8
1355,183,Jaws,1387,1387.0,2026-05-09 11:06:49,4
1356,183,X-Men Origins: Wolverine,68319,,2026-08-30 22:28:23,3
1357,183,"Discreet Charm of the Bourgeoisie, The",6666,6666.0,2026-07-04 15:55:40,4
1358,183,E.T. the Extra-Terrestrial,1097,1097.0,2025-12-15 02:42:23,3
1359,183,xXx,5507,5507.0,2026-07-03 01:14:04,6
1360,183,Last Action Hero,485,,2026-06-25 00:13:20,6
1361,183,Full Metal Jacket,1222,1222.0,2026-07-10 01:04:05,10
1362,183,"Tailor of Panama, The",4234,,2026-01-05 16:59:08,7
1363,183,Rocky III,2410,2410.0,2026-02-28 01:30:44,9
1364,184,New York Stories,4628,4628.0,2025-10-15 17:25:49,5
1365,184,Predator,3527,3527.0,2026-05-03 10:11:29,9
1366,184,"Aristocats, The",616,,2026-04-30 03:00:15,9
1367,184,Love Actually,6942,,2025-12-22 05:33:49,10
1368,184,Saw II,39446,,2026-03-01 15:33:14,9
1369,184,Memento,4226,4226.0,2026-02-21 22:17:22,2
1370,184,Top Gun,1101,,2026-07-23 15:29:12,5
1371,184,Deadpool,122904,122904.0,2026-08-21 00:11:12,7
1372,184,"Great Escape, The",1262,,2026-07-17 22:52:39,2
1373,184,Elizabeth,2336,2336.0,2025-11-13 20:10:29,6
1374,185,Sense and Sensibility,17,17.0,2025-10-18 01:32:54,3
1375,186,"Call, The",101360,,2026-09-03 10:31:51,9
1376,186,Young Guns,1378,,2025-11-25 18:55:16,10
1377,186,Ever After: A Cinderella Story,2125,2125.0,2026-09-01 02:51:46,7
1378,186,Dumb & Dumber,231,,2026-05-31 12:37:04,8
1379,186,Lethal Weapon,2000,2000.0,2026-09-04 05:49:13,8
1380,186,Rush Hour,2273,2273.0,2026-01-05 05:22:16,1
1381,186,Smilla's Sense of Snow,1480,,2026-02-15 13:35:12,4
1382,186,"Dark Knight Rises, The",91529,91529.0,2026-04-24 09:48:52,4
1383,186,The Devil's Advocate,1645,1645.0,2026-03-24 12:57:17,5
1384,186,Father of the Bride,934,,2026-07-08 06:23:10,10
1385,187,From Russia with Love,2948,,2026-01-08 18:37:00,5
1386,187,Stop Making Sense,2859,2859.0,2026-07-26 22:18:49,4
1387,187,Kelly's Heroes,3836,,2026-04-10 14:45:14,5
1388,187,Aladdin,588,,2025-09-26 12:28:27,4
1389,188,Broadcast News,2243,2243.0,2026-07-29 16:21:01,2
1390,188,Braveheart,110,110.0,2026-06-12 07:55:51,3
1391,188,Kazaam,810,810.0,2025-09-14 11:30:11,6
1392,188,Up,68954,68954.0,2026-01-17 01:52:40,4
1393,189,Reservoir Dogs,1089,1089.0,2025-10-24 11:12:26,3
1394,189,Slumdog Millionaire,63082,63082.0,2025-12-23 08:29:20,9
1395,189,Ready to Rumble,3511,3511.0,2025-09-27 17:55:40,2
1396,189,Terminator 2: Judgment Day,589,589.0,2025-11-21 16:26:40,5
1397,189,Braveheart,110,110.0,2026-04-21 13:33:25,2
1398,189,"Lock, Stock & Two Smoking Barrels",2542,2542.0,2025-09-13 01:37:45,7
1399,189,Fargo,608,608.0,2026-08-19 17:26:52,3
1400,189,Indiana Jones and the Kingdom of the Crystal Skull,59615,,2025-10-02 13:35:04,3
1401,189,Sideways,8949,8949.0,2026-02-04 12:51:14,4
1402,190,Spawn,1591,1591.0,2025-10-17 11:41:58,1
1403,190,"Lord of the Rings: The Fellowship of the Ring, The",4993,,2026-03-24 15:25:59,7
1404,191,Stand by Me,1259,1259.0,2025-09-11 19:11:35,7
1405,191,Spy Kids,4232,4232.0,2026-05-30 10:36:19,2
1406,191,Jules and Jim,2732,2732.0,2026-08-16 13:19:10,1
1407,191,"Scanner Darkly, A",27904,27904.0,2026-05-09 14:45:29,7
1408,191,Taken,59369,59369.0,2026-08-16 09:12:24,3
1409,191,Lovesick,132488,132488.0,2025-10-31 06:10:58,3
1410,191,Bowling for Columbine,5669,,2026-03-24 20:23:43,1
1411,191,Shaun of the Dead,8874,8874.0,2026-08-19 06:19:02,2
1412,191,First Blood,2403,2403.0,2026-06-02 00:04:23,6
1413,191,Dead Man Walking,36,,2026-08-04 09:59:49,10
1414,191,E.T. the Extra-Terrestrial,1097,,2026-08-02 11:50:08,8
1415,192,Aliens,1200,1200.0,2026-05-26 19:08:24,6
1416,192,Scarface,4262,,2026-04-25 02:37:13,4
1417,192,True Lies,380,380.0,2026-06-16 09:39:41,2
1418,192,Traffic,4034,4034.0,2026-05-06 11:33:42,8
1419,192,Bio-Dome,65,65.0,2025-11-24 08:02:45,10
1420,192,"Third Man, The",1212,1212.0,2026-03-12 20:55:59,4
1421,192,Joint Security Area,27397,27397.0,2025-11-07 23:31:13,3
1422,192,Dragonheart,653,653.0,2026-03-16 18:28:53,2
1423,192,I Origins,112804,112804.0,2026-05-18 19:24:38,5
1424,192,Chicken Run,3751,,2026-06-01 17:58:49,8
1425,193,Star Trek: Generations,329,329.0,2026-09-05 06:05:06,2
1426,193,Just Like Heaven,36525,,2026-06-29 13:50:02,10
1427,193,Short Cuts,535,,2026-04-08 03:03:55,4
1428,193,Kindergarten Cop,7004,7004.0,2025-10-27 03:22:45,4
1429,193,Jaws,1387,1387.0,2026-08-23 03:28:27,4
1430,193,Pay It Forward,3969,3969.0,2026-04-18 18:57:13,7
1431,193,Dead Alive,1241,,2025-11-06 20:52:41,5
1432,193,Donnie Darko,4878,4878.0,2026-08-02 18:06:29,7
1433,193,Red River,7070,7070.0,2026-08-26 02:12:54,1
1434,193,"Guns of Navarone, The",3654,3654.0,2026-01-23 17:55:55,7
1435,193,Thank You for Smoking,44195,44195.0,2026-05-24 18:49:37,1
1436,193,Source Code,85414,85414.0,2025-11-17 00:16:20,2
1437,193,"Education, An",71579,,2026-06-15 18:31:16,7
1438,193,Ong-Bak: The Thai Warrior,27801,27801.0,2026-04-29 19:04:49,1
1439,194,"Odd Couple II, The",1837,1837.0,2026-02-18 04:38:11,3
1440,194,What's Eating Gilbert Grape,337,,2026-05-14 16:56:53,8
2776,365,Apocalypto,48304,,2025-10-26 19:12:18,2
1441,194,Miami Vice,47044,47044.0,2026-06-22 00:13:40,5
1442,195,V for Vendetta,44191,,2026-07-23 18:38:55,6
1443,195,10 Cloverfield Lane,152077,,2025-12-13 22:58:49,9
1444,195,Mickey Blue Eyes,2805,2805.0,2025-11-04 23:59:05,7
1445,195,Shortbus,48744,48744.0,2025-10-15 14:54:02,6
1446,195,Hoosiers,3360,3360.0,2026-04-23 18:25:24,10
1447,195,District 9,70286,,2026-09-02 08:44:00,3
1448,196,Airplane!,2791,2791.0,2026-02-17 09:54:19,1
1449,196,Johnny Dangerously,5568,,2026-04-16 10:43:15,6
1450,196,Tears of the Sun,6213,6213.0,2025-10-30 09:06:34,1
1451,196,"Hudsucker Proxy, The",471,,2025-12-05 09:53:22,4
1452,196,Harry Potter and the Prisoner of Azkaban,8368,8368.0,2026-02-17 20:58:47,4
1453,196,Get Out,168250,,2026-09-04 12:53:33,9
1454,196,Beneath the Planet of the Apes,2530,,2025-11-08 08:33:07,5
1455,196,"Crying Game, The",1094,1094.0,2026-01-11 06:00:28,8
1456,196,"Equalizer, The",112171,112171.0,2025-09-26 17:57:38,3
1457,196,"Crouching Tiger, Hidden Dragon",3996,3996.0,2026-08-13 11:59:38,9
1458,197,Casino Royale,49272,49272.0,2026-08-26 10:48:17,3
1459,197,Murphy's Romance,3501,,2026-08-28 06:01:19,10
1460,197,Contraband,91842,91842.0,2026-06-22 13:09:44,2
1461,198,"Good, the Bad and the Ugly, The",1201,,2025-10-16 03:35:25,6
1462,198,Aladdin,588,,2025-11-01 23:27:38,3
1463,198,Diamonds Are Forever,3984,,2026-01-23 05:32:16,6
1464,198,Natural Born Killers,288,,2025-12-29 17:12:21,7
1465,198,Kingpin,785,,2025-10-11 06:34:47,10
1466,198,I Know What You Did Last Summer,1644,,2026-06-15 05:54:06,3
1467,199,"Lord of the Rings: The Return of the King, The",7153,,2026-05-30 15:05:35,9
1468,199,"Holiday, The",49286,49286.0,2026-03-18 14:48:41,6
1469,199,Heaven,5633,5633.0,2025-10-27 06:11:53,1
1470,199,Grease,1380,,2025-12-29 02:11:21,6
1471,199,Enron: The Smartest Guys in the Room,33154,33154.0,2025-12-26 03:58:14,2
1472,199,The Imitation Game,116797,,2026-01-16 08:43:11,10
1473,199,Eyes Wide Shut,2712,2712.0,2026-02-16 17:53:48,1
1474,199,"Silence of the Lambs, The",593,593.0,2026-01-07 14:31:10,1
1475,199,Wolf,382,382.0,2026-05-23 19:19:27,4
1476,199,Addams Family Values,410,,2026-01-08 06:16:51,8
1477,199,Toy Story,1,1.0,2026-08-24 02:37:54,5
1478,199,Gosford Park,5013,5013.0,2026-03-13 04:55:25,6
1479,199,One Tough Cop,2307,,2025-12-06 17:50:49,7
1480,199,Dallas Buyers Club,106100,106100.0,2026-06-19 19:10:16,9
1481,200,Memento,4226,4226.0,2026-07-20 02:15:11,2
1482,200,Gattaca,1653,1653.0,2026-07-22 06:31:33,1
1483,200,Bloody Sunday,5632,,2026-05-19 13:22:21,4
1484,200,Citizen Kane,923,,2026-08-03 21:22:56,10
1485,200,Apollo 13,150,,2026-04-01 01:21:09,2
1486,200,Remember the Titans,3916,,2026-06-29 16:00:29,8
1487,200,Modern Times,3462,,2025-10-19 08:09:44,9
1488,200,Alien³,1320,1320.0,2026-01-18 08:24:28,3
1489,200,"Karate Kid, Part III, The",2422,2422.0,2025-09-24 22:08:23,4
1490,201,Premium Rush,96417,,2026-03-17 13:08:10,10
1491,201,"Insider, The",3006,3006.0,2025-10-25 23:35:50,6
1492,201,SpaceCamp,4812,,2025-09-10 05:30:08,4
1493,201,Duck Soup,1256,,2026-05-20 01:22:13,7
1494,201,"Lost World: Jurassic Park, The",1544,,2026-08-28 16:51:33,10
1495,201,Angus,700,,2026-01-13 18:43:27,6
1496,201,Flightplan,37727,37727.0,2025-11-08 17:35:26,3
1497,202,Men in Black III,94777,,2026-05-24 19:54:02,9
1498,202,Tombstone,553,,2025-09-22 08:22:56,6
1499,202,"Truman Show, The",1682,1682.0,2026-01-10 10:04:12,6
1500,202,"Lives of Others, The",44555,44555.0,2025-11-23 04:37:21,1
1501,202,Dark City,1748,1748.0,2025-12-30 10:58:57,2
1502,202,Seven Samurai,2019,2019.0,2025-11-23 10:18:07,6
1503,202,"Hunchback of Notre Dame, The",783,783.0,2026-01-20 23:11:12,2
1504,202,Cool Runnings,1020,1020.0,2025-09-12 20:22:28,1
1505,202,"Godfather, The",858,858.0,2026-06-13 08:37:31,4
1506,202,"Godfather: Part II, The",1221,1221.0,2026-02-09 12:10:00,2
1507,202,Mission: Impossible II,3623,3623.0,2026-05-28 00:53:48,6
1508,202,"Haunting, The",2550,2550.0,2026-03-18 16:26:59,5
1509,202,Drift,108601,,2026-07-18 02:09:35,7
1510,202,"Sound of Music, The",1035,,2025-12-08 01:31:19,7
1511,203,"Phantom, The",761,,2026-03-24 14:03:26,5
1512,203,Harold and Kumar Go to White Castle,8807,,2026-03-06 18:34:32,10
1513,203,"Exorcist, The",1997,,2026-03-22 06:39:46,7
1514,203,"Silence of the Lambs, The",593,,2025-11-01 22:45:31,3
1515,203,One Flew Over the Cuckoo's Nest,1193,1193.0,2026-07-02 11:10:18,3
1516,203,Snake Eyes,2126,,2026-05-18 04:31:04,3
1517,203,"Terminator, The",1240,1240.0,2025-10-22 18:59:41,10
1518,203,Meatballs Part II,3041,3041.0,2026-02-09 18:33:42,5
1519,203,Dinosaur,3615,,2026-08-22 05:39:52,3
1520,203,"Decline of Western Civilization, The",3679,3679.0,2026-01-07 05:40:00,5
1521,204,Beauty of the Day,154,,2026-04-30 20:46:43,9
1522,204,Patriot Games,3256,3256.0,2025-11-23 20:42:27,1
1523,204,"Emperor's New Groove, The",4016,4016.0,2025-09-10 12:56:46,8
1524,204,Léon: The Professional,293,293.0,2026-01-02 20:11:41,9
1525,204,Farewell My Concubine,446,446.0,2026-07-04 15:54:47,9
1526,204,Clerks,223,,2026-07-20 05:22:50,6
1527,204,Now You See Me,102903,,2025-10-04 07:40:38,2
1528,205,Mission: Impossible II,3623,3623.0,2026-07-16 04:33:43,2
1529,205,Fargo,608,608.0,2026-08-27 01:11:21,3
1530,205,Shaun of the Dead,8874,,2026-08-08 09:38:51,9
1531,205,"Usual Suspects, The",50,50.0,2026-09-01 22:54:54,1
1532,205,The Flash 2 - Revenge of the Trickster,151479,,2025-10-24 02:01:08,3
1533,205,"Virgin Suicides, The",3556,3556.0,2026-01-30 03:19:46,8
1534,205,Splash,2100,2100.0,2026-01-13 16:28:48,5
1535,205,Wallace & Gromit: The Best of Aardman Animation,720,720.0,2026-03-01 10:03:19,2
1536,205,Predator,3527,3527.0,2026-04-23 10:40:20,2
1537,205,Hotel Rwanda,30749,30749.0,2026-07-02 16:36:21,2
1538,205,Witness for the Prosecution,5008,,2026-02-14 04:14:44,3
1539,206,Narc,5959,,2025-11-03 18:51:05,6
1540,206,Ferris Bueller's Day Off,2918,2918.0,2026-02-04 21:13:17,1
1541,206,The Cobbler,130087,130087.0,2026-05-03 02:34:55,7
1542,206,Matilda,837,837.0,2026-01-05 04:55:16,7
1543,206,Big Fish,7147,7147.0,2025-11-04 19:31:29,1
1544,207,Star Wars: Episode IV - A New Hope,260,,2025-12-05 08:19:42,1
1545,207,Harry Potter and the Half-Blood Prince,69844,69844.0,2026-05-01 02:34:27,3
1546,207,Powaqqatsi,5643,,2026-08-25 22:37:28,7
1547,207,Clerks,223,223.0,2025-09-14 00:21:09,3
1548,207,Made in America,489,,2026-06-26 09:47:38,7
1549,207,Revolutionary Road,65130,65130.0,2026-07-16 18:29:01,8
1550,207,No Small Affair,2257,2257.0,2026-02-24 13:36:19,6
1551,207,Austin Powers in Goldmember,5481,,2025-10-28 14:10:44,7
1552,207,For the Birds,95858,95858.0,2026-07-17 01:24:13,2
1553,207,"Silence of the Lambs, The",593,593.0,2026-02-15 21:52:01,9
1554,207,Benny & Joon,1441,1441.0,2026-03-31 05:01:24,2
1555,208,"Clockwork Orange, A",1206,,2026-05-21 04:18:45,7
1556,208,Jesus' Son,3747,3747.0,2026-08-03 20:07:47,6
1557,208,Man on Fire,7445,,2026-04-04 00:33:52,9
1558,208,Paycheck,7163,7163.0,2025-10-26 05:43:55,1
1559,208,Alien,1214,1214.0,2026-05-08 15:13:20,5
1560,208,Old School,6188,6188.0,2026-08-24 09:10:21,2
1561,208,GoldenEye,10,,2026-07-04 19:51:01,6
1562,208,Strictly Ballroom,1188,1188.0,2025-10-02 11:45:26,6
1563,209,"Lion King, The",364,364.0,2025-11-16 00:44:37,3
1564,209,Little Shop of Horrors,2746,2746.0,2026-08-18 16:11:54,8
1565,209,Lost in Translation,6711,6711.0,2026-05-13 08:15:42,4
1566,209,Batman: Mask of the Phantasm,3213,3213.0,2026-06-15 01:52:03,1
1567,209,Seven,47,,2026-03-27 00:08:48,2
1568,209,Can't Buy Me Love,4091,,2025-10-07 21:07:13,3
1569,209,Throw Momma from the Train,4333,,2026-05-17 11:06:50,6
1570,209,Phantasm III: Lord of the Dead,3838,3838.0,2026-04-17 23:49:28,3
1571,209,Twister,736,736.0,2025-09-29 16:37:27,8
1572,209,Young Guns,1378,,2026-06-02 09:34:49,6
1573,209,Junior,256,256.0,2026-03-22 18:55:32,9
1574,209,"Shawshank Redemption, The",318,,2026-06-16 17:44:52,10
1575,209,Day of the Dead,6731,6731.0,2026-01-08 03:30:23,2
1576,209,Sixteen Candles,2144,,2026-04-21 02:17:10,9
1577,210,Conan the Destroyer,5040,,2025-09-24 04:55:15,9
1578,210,"Killing Fields, The",1299,1299.0,2026-03-25 21:58:06,1
1579,210,Aladdin,588,,2025-12-16 00:13:36,4
1580,210,"Believer, The",5379,,2026-02-20 02:15:05,2
1581,211,New Year's Eve,91628,,2025-10-28 06:00:05,10
1582,211,Citizen Kane,923,,2025-09-21 10:06:14,9
1583,211,First Knight,168,168.0,2025-12-22 16:37:56,9
1584,211,Toy Story,1,1.0,2025-11-22 08:33:12,5
1585,211,Cloverfield,57368,,2026-01-14 15:09:05,8
1586,211,"Last Days of Disco, The",1836,1836.0,2026-07-11 09:34:21,8
1587,211,"Fisher King, The",3108,3108.0,2025-09-16 16:42:10,6
1588,211,2001: A Space Odyssey,924,,2025-12-04 08:12:38,8
1589,211,Stargate,316,,2026-02-27 06:58:42,10
1590,211,Shaun of the Dead,8874,8874.0,2026-03-02 17:33:53,9
1591,211,Contact,1584,1584.0,2026-08-07 05:57:01,7
1592,211,One Hour Photo,5528,,2026-07-01 20:00:45,10
1593,211,"Wizard of Oz, The",919,919.0,2026-06-06 09:46:40,6
1594,212,Shakespeare in Love,2396,2396.0,2025-09-08 12:32:03,6
1595,212,"One, The",4887,4887.0,2026-06-09 17:30:02,6
1596,212,"Boot, Das",1233,,2025-12-06 11:22:02,8
1597,213,Con Air,1552,,2025-11-27 00:10:36,3
1598,213,Spy Hard,743,,2026-05-19 08:59:35,6
1599,213,"Usual Suspects, The",50,50.0,2025-10-24 13:03:19,1
1600,213,Jakob the Liar,2882,,2026-06-09 03:03:53,8
1601,213,Three Colors: Red,306,306.0,2026-05-15 13:24:07,4
1602,213,Force 10 from Navarone,3519,,2026-08-08 07:39:46,7
1603,213,Resident Evil: Apocalypse,8861,,2025-10-09 06:22:51,9
1604,213,"Client, The",350,,2025-09-09 16:50:19,6
1605,213,Air Force One,1608,1608.0,2026-02-14 18:27:57,1
1606,214,"Natural, The",3098,3098.0,2026-04-09 17:19:01,3
1607,214,Ed Wood,235,235.0,2026-08-06 13:48:26,6
1608,214,Dead Ringers,2551,,2026-07-08 16:21:40,5
1609,214,"Streetcar Named Desire, A",1104,,2026-05-07 15:52:26,8
1610,214,Heathers,1285,,2026-07-28 08:20:48,6
1611,214,Jurassic Park,480,480.0,2026-07-15 01:48:42,1
1612,214,"Quick and the Dead, The",303,303.0,2025-11-10 02:24:46,6
1613,214,Traitor,61352,61352.0,2026-04-25 17:00:59,6
1614,214,In Bruges,57669,57669.0,2026-03-29 00:54:58,1
1615,214,Superbad,54503,54503.0,2025-09-12 08:59:40,7
1616,214,"Wake Up, Ron Burgundy",50942,,2025-09-12 21:46:32,5
1617,215,Runaway,3937,3937.0,2025-11-30 12:39:58,1
